travel_id,station_id,arrive_time,depart_time,distance
2542,216,2020-05-19 04:38:00.00,2020-05-19 04:41:00.00,2522
2542,132,2020-05-19 05:25:00.00,2020-05-19 05:25:00.00,2569
2543,132,2020-05-17 11:40:00.00,2020-05-17 11:40:00.00,0
2543,216,2020-05-17 12:22:00.00,2020-05-17 12:27:00.00,54
2543,1025,2020-05-17 13:18:00.00,2020-05-17 13:29:00.00,134
2543,1142,2020-05-17 14:24:00.00,2020-05-17 14:29:00.00,209
2543,177,2020-05-17 16:58:00.00,2020-05-17 17:02:00.00,450
2543,217,2020-05-17 18:51:00.00,2020-05-17 18:55:00.00,636
2543,55,2020-05-17 21:05:00.00,2020-05-17 21:26:00.00,862
2543,410,2020-05-18 00:57:00.00,2020-05-18 01:09:00.00,1224
2543,1914,2020-05-18 04:06:00.00,2020-05-18 04:12:00.00,1553
2543,376,2020-05-18 06:15:00.00,2020-05-18 06:27:00.00,1724
2543,78,2020-05-18 08:55:00.00,2020-05-18 09:01:00.00,1926
2543,428,2020-05-18 10:52:00.00,2020-05-18 10:54:00.00,2077
2543,152,2020-05-18 12:46:00.00,2020-05-18 12:58:00.00,2202
2543,480,2020-05-18 14:03:00.00,2020-05-18 14:07:00.00,2303
2543,1363,2020-05-18 14:19:00.00,2020-05-18 14:23:00.00,2320
2543,316,2020-05-18 15:14:00.00,2020-05-18 15:21:00.00,2360
2543,365,2020-05-18 16:01:00.00,2020-05-18 16:17:00.00,2427
2543,26,2020-05-18 17:49:00.00,2020-05-18 17:49:00.00,2569
2544,142,2020-05-17 20:20:00.00,2020-05-17 20:20:00.00,0
2544,245,2020-05-17 20:45:00.00,2020-05-17 20:51:00.00,33
2544,411,2020-05-17 21:35:00.00,2020-05-17 21:38:00.00,105
2544,146,2020-05-17 23:00:00.00,2020-05-17 23:03:00.00,240
2544,85,2020-05-17 23:47:00.00,2020-05-17 23:50:00.00,308
2544,61,2020-05-18 00:51:00.00,2020-05-18 01:01:00.00,533
2544,62,2020-05-18 01:09:00.00,2020-05-18 01:15:00.00,400
2544,35,2020-05-18 06:09:00.00,2020-05-18 06:24:00.00,946
2544,521,2020-05-18 07:31:00.00,2020-05-18 07:44:00.00,1073
2544,743,2020-05-18 08:12:00.00,2020-05-18 08:17:00.00,1131
2544,344,2020-05-18 09:30:00.00,2020-05-18 09:30:00.00,1249
2545,344,2020-05-17 17:48:00.00,2020-05-17 17:48:00.00,0
2545,743,2020-05-17 18:52:00.00,2020-05-17 18:55:00.00,116
2545,521,2020-05-17 19:22:00.00,2020-05-17 19:25:00.00,161
2545,2072,2020-05-17 20:03:00.00,2020-05-17 20:05:00.00,224
2545,35,2020-05-17 20:50:00.00,2020-05-17 21:08:00.00,286
2545,21,2020-05-17 23:53:00.00,2020-05-17 23:59:00.00,549
2545,61,2020-05-18 02:41:00.00,2020-05-18 02:49:00.00,852
2545,142,2020-05-18 06:55:00.00,2020-05-18 06:55:00.00,1249
2546,142,2020-05-17 11:41:00.00,2020-05-17 11:41:00.00,0
2546,245,2020-05-17 12:06:00.00,2020-05-17 12:09:00.00,33
2546,1385,2020-05-17 12:38:00.00,2020-05-17 12:40:00.00,78
2546,411,2020-05-17 12:59:00.00,2020-05-17 13:02:00.00,105
2546,445,2020-05-17 13:51:00.00,2020-05-17 13:54:00.00,179
2546,920,2020-05-17 14:15:00.00,2020-05-17 14:17:00.00,210
2546,146,2020-05-17 14:43:00.00,2020-05-17 14:47:00.00,240
2546,328,2020-05-17 15:44:00.00,2020-05-17 15:47:00.00,349
2546,246,2020-05-17 16:54:00.00,2020-05-17 17:00:00.00,444
2546,195,2020-05-17 17:31:00.00,2020-05-17 17:34:00.00,494
2546,1801,2020-05-17 17:49:00.00,2020-05-17 17:52:00.00,515
2546,1636,2020-05-17 18:20:00.00,2020-05-17 18:23:00.00,563
2546,357,2020-05-17 19:09:00.00,2020-05-17 19:15:00.00,612
2546,554,2020-05-17 19:47:00.00,2020-05-17 19:49:00.00,650
2546,402,2020-05-17 21:13:00.00,2020-05-17 21:19:00.00,739
2546,17,2020-05-17 22:45:00.00,2020-05-17 22:51:00.00,913
2546,153,2020-05-18 01:03:00.00,2020-05-18 01:05:00.00,1152
2546,47,2020-05-18 02:22:00.00,2020-05-18 02:36:00.00,1270
2546,447,2020-05-18 05:47:00.00,2020-05-18 06:14:00.00,1589
2546,56,2020-05-18 09:20:00.00,2020-05-18 09:28:00.00,1937
2546,123,2020-05-18 10:48:00.00,2020-05-18 10:52:00.00,2089
2546,424,2020-05-18 11:15:00.00,2020-05-18 11:19:00.00,2112
2546,380,2020-05-18 11:45:00.00,2020-05-18 11:48:00.00,2154
2546,12,2020-05-18 12:42:00.00,2020-05-18 12:42:00.00,2238
2547,12,2020-05-17 14:23:00.00,2020-05-17 14:23:00.00,0
2547,380,2020-05-17 15:12:00.00,2020-05-17 15:16:00.00,84
2547,424,2020-05-17 15:43:00.00,2020-05-17 15:47:00.00,126
2547,123,2020-05-17 16:10:00.00,2020-05-17 16:14:00.00,165
2547,502,2020-05-17 16:53:00.00,2020-05-17 16:56:00.00,237
2547,56,2020-05-17 17:37:00.00,2020-05-17 17:45:00.00,301
2547,88,2020-05-17 19:27:00.00,2020-05-17 19:31:00.00,485
2547,447,2020-05-17 21:20:00.00,2020-05-17 21:30:00.00,649
2547,2068,2020-05-17 22:55:00.00,2020-05-17 22:58:00.00,791
2547,47,2020-05-18 00:51:00.00,2020-05-18 01:06:00.00,968
2547,126,2020-05-18 03:15:00.00,2020-05-18 03:17:00.00,1199
2547,17,2020-05-18 05:04:00.00,2020-05-18 05:10:00.00,1325
2547,402,2020-05-18 06:23:00.00,2020-05-18 06:25:00.00,1448
2547,1426,2020-05-18 07:55:00.00,2020-05-18 07:59:00.00,1610
2547,357,2020-05-18 08:23:00.00,2020-05-18 08:29:00.00,1626
2547,246,2020-05-18 10:21:00.00,2020-05-18 10:25:00.00,1810
2547,328,2020-05-18 11:22:00.00,2020-05-18 11:25:00.00,1889
2547,146,2020-05-18 12:31:00.00,2020-05-18 12:33:00.00,1998
2547,920,2020-05-18 12:51:00.00,2020-05-18 12:53:00.00,2028
2547,445,2020-05-18 13:11:00.00,2020-05-18 13:13:00.00,2059
2547,411,2020-05-18 13:59:00.00,2020-05-18 14:02:00.00,2133
2547,142,2020-05-18 15:14:00.00,2020-05-18 15:14:00.00,2238
2548,12,2020-05-17 14:23:00.00,2020-05-17 14:23:00.00,0
2548,380,2020-05-17 15:12:00.00,2020-05-17 15:16:00.00,84
2548,424,2020-05-17 15:43:00.00,2020-05-17 15:47:00.00,126
2548,123,2020-05-17 16:10:00.00,2020-05-17 16:14:00.00,165
2548,502,2020-05-17 16:53:00.00,2020-05-17 16:56:00.00,237
2548,56,2020-05-17 17:37:00.00,2020-05-17 17:45:00.00,301
2548,88,2020-05-17 19:27:00.00,2020-05-17 19:31:00.00,485
2548,447,2020-05-17 21:20:00.00,2020-05-17 21:30:00.00,649
2548,2068,2020-05-17 22:55:00.00,2020-05-17 22:58:00.00,791
2548,47,2020-05-18 00:51:00.00,2020-05-18 01:06:00.00,968
2548,126,2020-05-18 03:15:00.00,2020-05-18 03:17:00.00,1199
2548,17,2020-05-18 05:04:00.00,2020-05-18 05:10:00.00,1325
2548,402,2020-05-18 06:23:00.00,2020-05-18 06:25:00.00,1448
2548,1426,2020-05-18 07:55:00.00,2020-05-18 07:59:00.00,1610
2548,357,2020-05-18 08:23:00.00,2020-05-18 08:29:00.00,1626
2548,246,2020-05-18 10:21:00.00,2020-05-18 10:25:00.00,1810
2548,328,2020-05-18 11:22:00.00,2020-05-18 11:25:00.00,1889
2548,146,2020-05-18 12:31:00.00,2020-05-18 12:33:00.00,1998
2548,920,2020-05-18 12:51:00.00,2020-05-18 12:53:00.00,2028
2548,445,2020-05-18 13:11:00.00,2020-05-18 13:13:00.00,2059
2548,411,2020-05-18 13:59:00.00,2020-05-18 14:02:00.00,2133
2548,142,2020-05-18 15:14:00.00,2020-05-18 15:14:00.00,2238
2549,142,2020-05-17 11:41:00.00,2020-05-17 11:41:00.00,0
2549,245,2020-05-17 12:06:00.00,2020-05-17 12:09:00.00,33
2549,1385,2020-05-17 12:38:00.00,2020-05-17 12:40:00.00,78
2549,411,2020-05-17 12:59:00.00,2020-05-17 13:02:00.00,105
2549,445,2020-05-17 13:51:00.00,2020-05-17 13:54:00.00,179
2549,920,2020-05-17 14:15:00.00,2020-05-17 14:17:00.00,210
2549,146,2020-05-17 14:43:00.00,2020-05-17 14:47:00.00,240
2549,328,2020-05-17 15:44:00.00,2020-05-17 15:47:00.00,349
2549,246,2020-05-17 16:54:00.00,2020-05-17 17:00:00.00,444
2549,195,2020-05-17 17:31:00.00,2020-05-17 17:34:00.00,494
2549,1801,2020-05-17 17:49:00.00,2020-05-17 17:52:00.00,515
2549,1636,2020-05-17 18:20:00.00,2020-05-17 18:23:00.00,563
2549,357,2020-05-17 19:09:00.00,2020-05-17 19:15:00.00,612
2549,554,2020-05-17 19:47:00.00,2020-05-17 19:49:00.00,650
2549,402,2020-05-17 21:13:00.00,2020-05-17 21:19:00.00,739
2549,17,2020-05-17 22:45:00.00,2020-05-17 22:51:00.00,913
2549,153,2020-05-18 01:03:00.00,2020-05-18 01:05:00.00,1152
2549,47,2020-05-18 02:22:00.00,2020-05-18 02:36:00.00,1270
2549,447,2020-05-18 05:47:00.00,2020-05-18 06:14:00.00,1589
2549,56,2020-05-18 09:20:00.00,2020-05-18 09:28:00.00,1937
2549,123,2020-05-18 10:48:00.00,2020-05-18 10:52:00.00,2089
2549,424,2020-05-18 11:15:00.00,2020-05-18 11:19:00.00,2112
2549,380,2020-05-18 11:45:00.00,2020-05-18 11:48:00.00,2154
2549,12,2020-05-18 12:42:00.00,2020-05-18 12:42:00.00,2238
2550,47,2020-05-17 17:35:00.00,2020-05-17 17:35:00.00,0
2550,401,2020-05-17 18:21:00.00,2020-05-17 18:24:00.00,73
2550,2056,2020-05-17 19:16:00.00,2020-05-17 19:19:00.00,156
2550,1710,2020-05-17 19:53:00.00,2020-05-17 19:55:00.00,217
2550,518,2020-05-17 20:14:00.00,2020-05-17 20:16:00.00,251
2550,447,2020-05-17 21:13:00.00,2020-05-17 21:21:00.00,319
2550,382,2020-05-17 22:08:00.00,2020-05-17 22:11:00.00,393
2550,88,2020-05-17 23:10:00.00,2020-05-17 23:16:00.00,483
2550,56,2020-05-18 01:15:00.00,2020-05-18 01:21:00.00,667
2550,502,2020-05-18 01:58:00.00,2020-05-18 02:01:00.00,731
2550,123,2020-05-18 02:42:00.00,2020-05-18 02:46:00.00,803
2550,424,2020-05-18 03:13:00.00,2020-05-18 03:17:00.00,842
2550,380,2020-05-18 03:45:00.00,2020-05-18 03:49:00.00,884
2550,13,2020-05-18 05:50:00.00,2020-05-18 06:21:00.00,982
2550,1090,2020-05-18 07:03:00.00,2020-05-18 07:06:00.00,1062
2550,983,2020-05-18 07:28:00.00,2020-05-18 07:31:00.00,1090
2550,44,2020-05-18 08:18:00.00,2020-05-18 08:24:00.00,1149
2550,1611,2020-05-18 09:05:00.00,2020-05-18 09:08:00.00,1206
2550,1625,2020-05-18 09:31:00.00,2020-05-18 09:34:00.00,1234
2550,2047,2020-05-18 10:03:00.00,2020-05-18 10:06:00.00,1266
2550,314,2020-05-18 11:12:00.00,2020-05-18 11:12:00.00,1314
2551,314,2020-05-17 17:52:00.00,2020-05-17 17:52:00.00,0
2551,2047,2020-05-17 18:31:00.00,2020-05-17 18:34:00.00,48
2551,1625,2020-05-17 18:59:00.00,2020-05-17 19:02:00.00,80
2551,1611,2020-05-17 19:26:00.00,2020-05-17 19:29:00.00,108
2551,44,2020-05-17 20:19:00.00,2020-05-17 20:25:00.00,165
2551,983,2020-05-17 20:58:00.00,2020-05-17 21:01:00.00,224
2551,1090,2020-05-17 21:19:00.00,2020-05-17 21:22:00.00,252
2551,13,2020-05-17 22:19:00.00,2020-05-17 22:40:00.00,332
2551,1131,2020-05-17 23:35:00.00,2020-05-17 23:39:00.00,395
2551,380,2020-05-18 00:01:00.00,2020-05-18 00:04:00.00,430
2551,424,2020-05-18 00:29:00.00,2020-05-18 00:32:00.00,472
2551,123,2020-05-18 00:59:00.00,2020-05-18 01:03:00.00,511
2551,56,2020-05-18 02:24:00.00,2020-05-18 02:34:00.00,647
2551,447,2020-05-18 06:16:00.00,2020-05-18 06:30:00.00,995
2551,1710,2020-05-18 07:34:00.00,2020-05-18 07:37:00.00,1097
2551,2056,2020-05-18 08:17:00.00,2020-05-18 08:19:00.00,1158
2551,401,2020-05-18 09:16:00.00,2020-05-18 09:18:00.00,1241
2551,47,2020-05-18 10:14:00.00,2020-05-18 10:14:00.00,1314
2552,3,2020-05-17 12:37:00.00,2020-05-17 12:37:00.00,0
2552,555,2020-05-17 14:07:00.00,2020-05-17 14:10:00.00,152
2552,60,2020-05-17 15:29:00.00,2020-05-17 15:37:00.00,287
2552,1894,2020-05-17 16:32:00.00,2020-05-17 16:36:00.00,396
2552,187,2020-05-17 17:11:00.00,2020-05-17 17:17:00.00,448
2552,930,2020-05-17 18:36:00.00,2020-05-17 18:39:00.00,549
2552,76,2020-05-17 20:00:00.00,2020-05-17 20:10:00.00,695
2552,434,2020-05-17 20:56:00.00,2020-05-17 20:59:00.00,781
2552,268,2020-05-17 21:39:00.00,2020-05-17 21:50:00.00,835
2552,442,2020-05-17 23:17:00.00,2020-05-17 23:20:00.00,997
2552,410,2020-05-18 01:44:00.00,2020-05-18 01:53:00.00,1231
2552,492,2020-05-18 03:56:00.00,2020-05-18 03:59:00.00,1446
2552,27,2020-05-18 05:21:00.00,2020-05-18 05:41:00.00,1593
2552,517,2020-05-18 06:17:00.00,2020-05-18 06:23:00.00,1645
2552,275,2020-05-18 06:50:00.00,2020-05-18 06:53:00.00,1687
2552,333,2020-05-18 07:16:00.00,2020-05-18 07:22:00.00,1726
2552,2783,2020-05-18 08:04:00.00,2020-05-18 08:07:00.00,1797
2552,446,2020-05-18 08:39:00.00,2020-05-18 08:43:00.00,1851
2552,2114,2020-05-18 09:30:00.00,2020-05-18 09:33:00.00,1927
2552,811,2020-05-18 09:50:00.00,2020-05-18 09:53:00.00,1951
2552,55,2020-05-18 10:34:00.00,2020-05-18 10:34:00.00,2012
2553,55,2020-05-17 12:10:00.00,2020-05-17 12:10:00.00,0
2553,811,2020-05-17 12:53:00.00,2020-05-17 12:56:00.00,61
2553,2114,2020-05-17 13:11:00.00,2020-05-17 13:14:00.00,85
2553,446,2020-05-17 13:57:00.00,2020-05-17 14:01:00.00,161
2553,2783,2020-05-17 14:33:00.00,2020-05-17 14:37:00.00,215
2553,333,2020-05-17 15:17:00.00,2020-05-17 15:23:00.00,286
2553,275,2020-05-17 15:46:00.00,2020-05-17 15:51:00.00,325
2553,517,2020-05-17 16:25:00.00,2020-05-17 16:31:00.00,367
2553,27,2020-05-17 17:08:00.00,2020-05-17 17:28:00.00,419
2553,492,2020-05-17 18:48:00.00,2020-05-17 18:53:00.00,566
2553,1869,2020-05-17 20:21:00.00,2020-05-17 20:32:00.00,701
2553,410,2020-05-17 21:21:00.00,2020-05-17 21:28:00.00,781
2553,442,2020-05-17 23:52:00.00,2020-05-17 23:55:00.00,1015
2553,268,2020-05-18 01:24:00.00,2020-05-18 01:27:00.00,1177
2553,76,2020-05-18 02:48:00.00,2020-05-18 03:06:00.00,1317
2553,86,2020-05-18 04:50:00.00,2020-05-18 04:55:00.00,1504
2553,187,2020-05-18 05:31:00.00,2020-05-18 05:36:00.00,1564
2553,1894,2020-05-18 06:09:00.00,2020-05-18 06:34:00.00,1616
2553,60,2020-05-18 07:37:00.00,2020-05-18 07:49:00.00,1725
2553,555,2020-05-18 09:02:00.00,2020-05-18 09:08:00.00,1860
2553,3,2020-05-18 11:18:00.00,2020-05-18 11:18:00.00,2012
2554,55,2020-05-17 12:10:00.00,2020-05-17 12:10:00.00,0
2554,811,2020-05-17 12:53:00.00,2020-05-17 12:56:00.00,61
2554,2114,2020-05-17 13:11:00.00,2020-05-17 13:14:00.00,85
2554,446,2020-05-17 13:57:00.00,2020-05-17 14:01:00.00,161
2554,2783,2020-05-17 14:33:00.00,2020-05-17 14:37:00.00,215
2554,333,2020-05-17 15:17:00.00,2020-05-17 15:23:00.00,286
2554,275,2020-05-17 15:46:00.00,2020-05-17 15:51:00.00,325
2554,517,2020-05-17 16:25:00.00,2020-05-17 16:31:00.00,367
2554,27,2020-05-17 17:08:00.00,2020-05-17 17:28:00.00,419
2554,492,2020-05-17 18:48:00.00,2020-05-17 18:53:00.00,566
2554,1869,2020-05-17 20:21:00.00,2020-05-17 20:32:00.00,701
2554,410,2020-05-17 21:21:00.00,2020-05-17 21:28:00.00,781
2554,442,2020-05-17 23:52:00.00,2020-05-17 23:55:00.00,1015
2554,268,2020-05-18 01:24:00.00,2020-05-18 01:27:00.00,1177
2554,76,2020-05-18 02:48:00.00,2020-05-18 03:06:00.00,1317
2554,86,2020-05-18 04:50:00.00,2020-05-18 04:55:00.00,1504
2554,187,2020-05-18 05:31:00.00,2020-05-18 05:36:00.00,1564
2554,1894,2020-05-18 06:09:00.00,2020-05-18 06:34:00.00,1616
2554,60,2020-05-18 07:37:00.00,2020-05-18 07:49:00.00,1725
2554,555,2020-05-18 09:02:00.00,2020-05-18 09:08:00.00,1860
2554,3,2020-05-18 11:18:00.00,2020-05-18 11:18:00.00,2012
2555,3,2020-05-17 12:37:00.00,2020-05-17 12:37:00.00,0
2555,555,2020-05-17 14:07:00.00,2020-05-17 14:10:00.00,152
2555,60,2020-05-17 15:29:00.00,2020-05-17 15:37:00.00,287
2555,1894,2020-05-17 16:32:00.00,2020-05-17 16:36:00.00,396
2555,187,2020-05-17 17:11:00.00,2020-05-17 17:17:00.00,448
2555,930,2020-05-17 18:36:00.00,2020-05-17 18:39:00.00,549
2555,76,2020-05-17 20:00:00.00,2020-05-17 20:10:00.00,695
2555,434,2020-05-17 20:56:00.00,2020-05-17 20:59:00.00,781
2555,268,2020-05-17 21:39:00.00,2020-05-17 21:50:00.00,835
2555,442,2020-05-17 23:17:00.00,2020-05-17 23:20:00.00,997
2555,410,2020-05-18 01:44:00.00,2020-05-18 01:53:00.00,1231
2555,492,2020-05-18 03:56:00.00,2020-05-18 03:59:00.00,1446
2555,27,2020-05-18 05:21:00.00,2020-05-18 05:41:00.00,1593
2555,517,2020-05-18 06:17:00.00,2020-05-18 06:23:00.00,1645
2555,275,2020-05-18 06:50:00.00,2020-05-18 06:53:00.00,1687
2555,333,2020-05-18 07:16:00.00,2020-05-18 07:22:00.00,1726
2555,2783,2020-05-18 08:04:00.00,2020-05-18 08:07:00.00,1797
2555,446,2020-05-18 08:39:00.00,2020-05-18 08:43:00.00,1851
2555,2114,2020-05-18 09:30:00.00,2020-05-18 09:33:00.00,1927
2555,811,2020-05-18 09:50:00.00,2020-05-18 09:53:00.00,1951
2555,55,2020-05-18 10:34:00.00,2020-05-18 10:34:00.00,2012
2556,406,2020-05-17 15:35:00.00,2020-05-17 15:35:00.00,0
2556,495,2020-05-17 16:16:00.00,2020-05-17 16:22:00.00,64
2556,56,2020-05-17 17:43:00.00,2020-05-17 17:57:00.00,165
2556,1266,2020-05-17 19:04:00.00,2020-05-17 19:12:00.00,243
2556,413,2020-05-17 19:49:00.00,2020-05-17 19:55:00.00,290
2556,1800,2020-05-17 20:49:00.00,2020-05-17 20:52:00.00,354
2556,241,2020-05-17 22:45:00.00,2020-05-17 22:51:00.00,486
2556,209,2020-05-17 23:40:00.00,2020-05-17 23:44:00.00,536
2556,222,2020-05-18 02:27:00.00,2020-05-18 02:33:00.00,703
2556,484,2020-05-18 04:47:00.00,2020-05-18 05:07:00.00,861
2556,446,2020-05-18 07:10:00.00,2020-05-18 07:13:00.00,1107
2556,333,2020-05-18 08:21:00.00,2020-05-18 08:25:00.00,1232
2556,517,2020-05-18 09:22:00.00,2020-05-18 09:44:00.00,1313
2556,212,2020-05-18 11:05:00.00,2020-05-18 11:09:00.00,1447
2556,124,2020-05-18 12:47:00.00,2020-05-18 12:51:00.00,1594
2556,356,2020-05-18 14:28:00.00,2020-05-18 14:33:00.00,1747
2556,33,2020-05-18 17:00:00.00,2020-05-18 17:00:00.00,1968
2557,33,2020-05-17 09:00:00.00,2020-05-17 09:00:00.00,0
2557,1960,2020-05-17 10:21:00.00,2020-05-17 10:23:00.00,138
2557,356,2020-05-17 11:21:00.00,2020-05-17 11:27:00.00,221
2557,124,2020-05-17 13:02:00.00,2020-05-17 13:05:00.00,374
2557,212,2020-05-17 14:45:00.00,2020-05-17 14:51:00.00,521
2557,517,2020-05-17 16:16:00.00,2020-05-17 16:40:00.00,655
2557,333,2020-05-17 17:27:00.00,2020-05-17 17:31:00.00,736
2557,446,2020-05-17 18:39:00.00,2020-05-17 18:44:00.00,861
2557,484,2020-05-17 20:48:00.00,2020-05-17 21:08:00.00,1107
2557,222,2020-05-17 23:16:00.00,2020-05-17 23:23:00.00,1265
2557,209,2020-05-18 02:26:00.00,2020-05-18 02:30:00.00,1432
2557,241,2020-05-18 03:19:00.00,2020-05-18 03:26:00.00,1482
2557,1800,2020-05-18 05:31:00.00,2020-05-18 05:36:00.00,1614
2557,413,2020-05-18 06:31:00.00,2020-05-18 06:39:00.00,1678
2557,1266,2020-05-18 07:28:00.00,2020-05-18 07:38:00.00,1725
2557,56,2020-05-18 08:55:00.00,2020-05-18 09:08:00.00,1803
2557,495,2020-05-18 10:17:00.00,2020-05-18 10:20:00.00,1904
2557,406,2020-05-18 10:56:00.00,2020-05-18 10:56:00.00,1968
2558,33,2020-05-17 09:00:00.00,2020-05-17 09:00:00.00,0
2558,1960,2020-05-17 10:21:00.00,2020-05-17 10:23:00.00,138
2558,356,2020-05-17 11:21:00.00,2020-05-17 11:27:00.00,221
2558,124,2020-05-17 13:02:00.00,2020-05-17 13:05:00.00,374
2558,212,2020-05-17 14:45:00.00,2020-05-17 14:51:00.00,521
2558,517,2020-05-17 16:16:00.00,2020-05-17 16:40:00.00,655
2558,333,2020-05-17 17:27:00.00,2020-05-17 17:31:00.00,736
2558,446,2020-05-17 18:39:00.00,2020-05-17 18:44:00.00,861
2558,484,2020-05-17 20:48:00.00,2020-05-17 21:08:00.00,1107
2558,222,2020-05-17 23:16:00.00,2020-05-17 23:23:00.00,1265
2558,209,2020-05-18 02:26:00.00,2020-05-18 02:30:00.00,1432
2558,241,2020-05-18 03:19:00.00,2020-05-18 03:26:00.00,1482
2558,1800,2020-05-18 05:31:00.00,2020-05-18 05:36:00.00,1614
2558,413,2020-05-18 06:31:00.00,2020-05-18 06:39:00.00,1678
2558,1266,2020-05-18 07:28:00.00,2020-05-18 07:38:00.00,1725
2558,56,2020-05-18 08:55:00.00,2020-05-18 09:08:00.00,1803
2558,495,2020-05-18 10:17:00.00,2020-05-18 10:20:00.00,1904
2558,406,2020-05-18 10:56:00.00,2020-05-18 10:56:00.00,1968
2559,406,2020-05-17 15:35:00.00,2020-05-17 15:35:00.00,0
2559,495,2020-05-17 16:16:00.00,2020-05-17 16:22:00.00,64
2559,56,2020-05-17 17:43:00.00,2020-05-17 17:57:00.00,165
2559,1266,2020-05-17 19:04:00.00,2020-05-17 19:12:00.00,243
2559,413,2020-05-17 19:49:00.00,2020-05-17 19:55:00.00,290
2559,1800,2020-05-17 20:49:00.00,2020-05-17 20:52:00.00,354
2559,241,2020-05-17 22:45:00.00,2020-05-17 22:51:00.00,486
2559,209,2020-05-17 23:40:00.00,2020-05-17 23:44:00.00,536
2559,222,2020-05-18 02:27:00.00,2020-05-18 02:33:00.00,703
2559,484,2020-05-18 04:47:00.00,2020-05-18 05:07:00.00,861
2559,446,2020-05-18 07:10:00.00,2020-05-18 07:13:00.00,1107
2559,333,2020-05-18 08:21:00.00,2020-05-18 08:25:00.00,1232
2559,517,2020-05-18 09:22:00.00,2020-05-18 09:44:00.00,1313
2559,212,2020-05-18 11:05:00.00,2020-05-18 11:09:00.00,1447
2559,124,2020-05-18 12:47:00.00,2020-05-18 12:51:00.00,1594
2559,356,2020-05-18 14:28:00.00,2020-05-18 14:33:00.00,1747
2559,33,2020-05-18 17:00:00.00,2020-05-18 17:00:00.00,1968
2560,11,2020-05-17 15:45:00.00,2020-05-17 15:45:00.00,0
2560,132,2020-05-17 16:35:00.00,2020-05-17 16:41:00.00,86
2560,216,2020-05-17 17:23:00.00,2020-05-17 17:28:00.00,140
2560,1025,2020-05-17 18:19:00.00,2020-05-17 18:22:00.00,220
2560,1142,2020-05-17 19:17:00.00,2020-05-17 19:21:00.00,295
2560,177,2020-05-17 22:07:00.00,2020-05-17 22:13:00.00,536
2560,229,2020-05-18 04:14:00.00,2020-05-18 04:20:00.00,1083
2560,337,2020-05-18 05:29:00.00,2020-05-18 05:32:00.00,1180
2560,1883,2020-05-18 05:52:00.00,2020-05-18 06:01:00.00,1210
2560,1031,2020-05-18 06:21:00.00,2020-05-18 06:24:00.00,1239
2560,298,2020-05-18 06:59:00.00,2020-05-18 07:31:00.00,1306
2560,194,2020-05-18 09:21:00.00,2020-05-18 09:21:00.00,1411
2561,194,2020-05-17 19:36:00.00,2020-05-17 19:36:00.00,0
2561,298,2020-05-17 20:51:00.00,2020-05-17 21:33:00.00,105
2561,1031,2020-05-17 22:06:00.00,2020-05-17 22:10:00.00,172
2561,1883,2020-05-17 22:30:00.00,2020-05-17 22:34:00.00,201
2561,337,2020-05-17 22:54:00.00,2020-05-17 22:58:00.00,231
2561,1781,2020-05-17 23:22:00.00,2020-05-17 23:27:00.00,270
2561,55,2020-05-18 01:24:00.00,2020-05-18 01:39:00.00,463
2561,177,2020-05-18 06:15:00.00,2020-05-18 06:21:00.00,875
2561,1142,2020-05-18 09:42:00.00,2020-05-18 09:45:00.00,1116
2561,1025,2020-05-18 10:39:00.00,2020-05-18 10:45:00.00,1191
2561,216,2020-05-18 11:40:00.00,2020-05-18 11:45:00.00,1271
2561,132,2020-05-18 12:28:00.00,2020-05-18 12:36:00.00,1325
2561,11,2020-05-18 14:00:00.00,2020-05-18 14:00:00.00,1411
2562,194,2020-05-17 19:36:00.00,2020-05-17 19:36:00.00,0
2562,298,2020-05-17 20:51:00.00,2020-05-17 21:33:00.00,105
2562,1031,2020-05-17 22:06:00.00,2020-05-17 22:10:00.00,172
2562,1883,2020-05-17 22:30:00.00,2020-05-17 22:34:00.00,201
2562,337,2020-05-17 22:54:00.00,2020-05-17 22:58:00.00,231
2562,1781,2020-05-17 23:22:00.00,2020-05-17 23:27:00.00,270
2562,55,2020-05-18 01:24:00.00,2020-05-18 01:39:00.00,463
2562,177,2020-05-18 06:15:00.00,2020-05-18 06:21:00.00,875
2562,1142,2020-05-18 09:42:00.00,2020-05-18 09:45:00.00,1116
2562,1025,2020-05-18 10:39:00.00,2020-05-18 10:45:00.00,1191
2562,216,2020-05-18 11:40:00.00,2020-05-18 11:45:00.00,1271
2562,132,2020-05-18 12:28:00.00,2020-05-18 12:36:00.00,1325
2562,11,2020-05-18 14:00:00.00,2020-05-18 14:00:00.00,1411
2563,11,2020-05-17 15:45:00.00,2020-05-17 15:45:00.00,0
2563,132,2020-05-17 16:35:00.00,2020-05-17 16:41:00.00,86
2563,216,2020-05-17 17:23:00.00,2020-05-17 17:28:00.00,140
2563,1025,2020-05-17 18:19:00.00,2020-05-17 18:22:00.00,220
2563,1142,2020-05-17 19:17:00.00,2020-05-17 19:21:00.00,295
2563,177,2020-05-17 22:07:00.00,2020-05-17 22:13:00.00,536
2563,229,2020-05-18 04:14:00.00,2020-05-18 04:20:00.00,1083
2563,337,2020-05-18 05:29:00.00,2020-05-18 05:32:00.00,1180
2563,1883,2020-05-18 05:52:00.00,2020-05-18 06:01:00.00,1210
